uuid,SD1,SD2,sampen,higuci,datasetId,sd_ratio,sd_product,log_sampen,SD1_z,SD2_z,sampen_z,higuci_z,sd_ratio_z,sd_product_z
de3fd54f-c74e-4fe8-bf2a-7a127f68b312,7.2665669405565145,72.5792482444789,2.068727516843751,1.252547203844405,2,9.988107016450382,527.4019658637749,0.7269336920932428,-1.1393199137175651,-0.7459800901741678,0.024682518023920845,1.118704017509995,-0.45615969711811405,-0.8761749590462131
ca11d7ce-01f3-4819-926e-6a4b6a7eb5b5,6.671322911093887,79.81991060834041,2.147858956930359,1.171470180735845,2,11.964630054948495,532.5043984028874,0.7644715119815976,-1.3426280050594634,-0.6792103715979202,0.406173612719023,-0.1787645388439859,-0.26450782654586336,-0.8723875130422069
1a3bd5ba-0190-4ebc-86a9-3c3984f17627,17.52479934387767,113.3298253805971,2.22719835559502,1.2177760008936631,2,6.4668258481481065,1986.0824494716592,0.8007444528293055,2.3644223285081205,-0.3701989212056427,0.7886672715720083,0.5622634778174713,-0.7975977221607022,0.20657792919158252
189bf031-4e58-415e-af4e-981cc63afbbf,6.730070655103918,80.54634329507603,2.092413912618585,1.177263768152336,2,11.968127442167592,542.0825813861175,0.7383183816121643,-1.3225624670378482,-0.672511577534547,0.13887415972326156,-0.0860502627990943,-0.26416870537722537,-0.8652777961400439
94fbe8d2-4f40-4822-8666-c02359bc21b4,10.002491507083882,78.58301046552819,2.142296801622079,1.289657688355685,2,7.856343632971323,786.0258947825295,0.7618785252753886,-0.20485341906285015,-0.6906164378239453,0.3793585728929107,1.7125798767651625,-0.6628643153307298,-0.6842029616478692
ca69c0ce-d3aa-477e-b60d-625723a75c2b,12.85089145343549,112.71679098999078,2.193801490154799,1.1998554271842181,2,8.771126220964046,1448.5112459919471,0.7856358792522272,0.7680295126549391,-0.37585201365511794,0.6276616492526051,0.27548209379088084,-0.5741632019407493,-0.1924517279143199
e2c3c0b3-2331-4111-95a3-7c4977a5c94b,14.57886149450423,419.4334840468491,1.6953267466862079,1.154369808356571,2,28.76997522782985,6114.8626700763625,0.5278754931608072,1.3582249174922152,2.4525338782568356,-1.7754751489095595,-0.4524203122478024,1.3650081341901183,3.2712989280642537
e283e446-b3f2-4a7c-99b2-adf5d4eb6104,8.762206003846151,96.84465277136249,2.150613474819479,1.1878859517835907,2,11.052542331103918,848.5727979536282,0.7657531385640152,-0.6284781274197456,-0.522216827922735,0.41945308853454594,0.08393561893360514,-0.35294763473227647,-0.6377754946186731
a1c4a50f-1bee-40b6-85c7-8749daeac004,16.179203473735868,102.7877940606632,2.204694704251419,1.23414682461582,2,6.353081239600044,1663.024634723929,0.7905890431910702,1.9048284232604795,-0.4674121910809396,0.680177617190498,0.8242443474489549,-0.8086268711112296,-0.03322220930120407
a254a348-36c1-4950-9e68-12608023b6b1,6.950841704617221,123.51035516148261,1.923579185511975,1.154762641392439,2,17.769122130840447,858.5009276085182,0.6541876097722552,-1.24715719041438,-0.27631923530570307,-0.6750746929193119,-0.44613383930646905,0.2983197967090633,-0.6304060184520741
